"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","MIME Type","Extension"
"amd64_microsoft-windows-stobject.resources_31bf3856ad364e35_6.1.7601.17514_en-us_f3729ef4613a25fa","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-stobject.resources_31bf3856ad364e35_6.1.7601.17514_en-us_f3729ef4613a25fa","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-storageservice_31bf3856ad364e35_6.1.7600.16385_none_0b4d49ab83f80cd5","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-storageservice_31bf3856ad364e35_6.1.7600.16385_none_0b4d49ab83f80cd5","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-streambufferengine_31bf3856ad364e35_6.1.7601.17514_none_90b1bea0c80c2a3b","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-streambufferengine_31bf3856ad364e35_6.1.7601.17514_none_90b1bea0c80c2a3b","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-sxs_31bf3856ad364e35_6.1.7601.17514_none_0c72a18b6e43457b","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-sxs_31bf3856ad364e35_6.1.7601.17514_none_0c72a18b6e43457b","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-sysclass_31bf3856ad364e35_6.1.7601.17514_none_f74e76b8cffa65de","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-sysclass_31bf3856ad364e35_6.1.7601.17514_none_f74e76b8cffa65de","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-sysprep-spnet_31bf3856ad364e35_6.1.7600.16385_none_73b510f667011352","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-sysprep-spnet_31bf3856ad364e35_6.1.7600.16385_none_73b510f667011352","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-systemindexer_31bf3856ad364e35_6.1.7600.16385_none_319108f33cd99029","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-systemindexer_31bf3856ad364e35_6.1.7600.16385_none_319108f33cd99029","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..-deployment-package_31bf3856ad364e35_6.1.7600.16385_none_bac291589d407fde","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..-deployment-package_31bf3856ad364e35_6.1.7600.16385_none_bac291589d407fde","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..alization.resources_31bf3856ad364e35_6.1.7600.16385_en-us_4874663a3ede0eaa","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..alization.resources_31bf3856ad364e35_6.1.7600.16385_en-us_4874663a3ede0eaa","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..ation-api.resources_31bf3856ad364e35_6.1.7600.16385_en-us_65f5d487ed6088b1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..ation-api.resources_31bf3856ad364e35_6.1.7600.16385_en-us_65f5d487ed6088b1","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..cesclient.resources_31bf3856ad364e35_6.1.7601.17514_en-us_d2c3ba2684bde870","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..cesclient.resources_31bf3856ad364e35_6.1.7601.17514_en-us_d2c3ba2684bde870","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..cognition-licensing_31bf3856ad364e35_6.1.7600.16385_none_01682c82ede5dbb4","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..cognition-licensing_31bf3856ad364e35_6.1.7600.16385_none_01682c82ede5dbb4","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..d-chinese-shuangpin_31bf3856ad364e35_6.1.7600.16385_none_7aab2462f08e2d02","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..d-chinese-shuangpin_31bf3856ad364e35_6.1.7600.16385_none_7aab2462f08e2d02","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..ecognizer-licensing_31bf3856ad364e35_6.1.7600.16385_none_b88c1ecce7a621be","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..ecognizer-licensing_31bf3856ad364e35_6.1.7600.16385_none_b88c1ecce7a621be","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..ervices-wmiprovider_31bf3856ad364e35_6.1.7601.17514_none_4957978495a0d0c0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..ervices-wmiprovider_31bf3856ad364e35_6.1.7601.17514_none_4957978495a0d0c0","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..esframework-softkbd_31bf3856ad364e35_6.1.7600.16385_none_0ea5105470d7098e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..esframework-softkbd_31bf3856ad364e35_6.1.7600.16385_none_0ea5105470d7098e","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..fcounters.resources_31bf3856ad364e35_6.1.7600.16385_en-us_80655e11f5bc9e8d","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..fcounters.resources_31bf3856ad364e35_6.1.7600.16385_en-us_80655e11f5bc9e8d","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..icesframework-msctf_31bf3856ad364e35_6.1.7600.16385_none_d1b8a1c108762040","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..icesframework-msctf_31bf3856ad364e35_6.1.7600.16385_none_d1b8a1c108762040","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..inkwatson.resources_31bf3856ad364e35_6.1.7600.16385_en-us_f734ab4b52e9d642","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..inkwatson.resources_31bf3856ad364e35_6.1.7600.16385_en-us_f734ab4b52e9d642","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..ionplugin.resources_31bf3856ad364e35_6.1.7600.16385_en-us_49ec263b062ceb1b","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..ionplugin.resources_31bf3856ad364e35_6.1.7600.16385_en-us_49ec263b062ceb1b","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_cs-cz_cdacc5112862c0be","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_cs-cz_cdacc5112862c0be","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_fi-fi_afe971fe049e00eb","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_fi-fi_afe971fe049e00eb","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_ko-kr_e33d3558bf13e392","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_ko-kr_e33d3558bf13e392","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_pt-pt_1381165d7b808a97","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_pt-pt_1381165d7b808a97","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_th-th_9b29344948cfe05f","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..languages.resources_31bf3856ad364e35_6.1.7601.17514_th-th_9b29344948cfe05f","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..libraries.resources_31bf3856ad364e35_6.1.7600.16385_en-us_d869760728e52d38","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..libraries.resources_31bf3856ad364e35_6.1.7600.16385_en-us_d869760728e52d38","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..lservices-workspace_31bf3856ad364e35_6.1.7601.17514_none_2f1505d970be5493","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..lservices-workspace_31bf3856ad364e35_6.1.7601.17514_none_2f1505d970be5493","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..nalservices-runtime_31bf3856ad364e35_6.1.7601.17514_none_3b05f4d3e2a0703c","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..nalservices-runtime_31bf3856ad364e35_6.1.7601.17514_none_3b05f4d3e2a0703c","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..nputpanel.resources_31bf3856ad364e35_6.1.7600.16385_en-us_5cc34f5aece3f16e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..nputpanel.resources_31bf3856ad364e35_6.1.7600.16385_en-us_5cc34f5aece3f16e","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"ipshrv.xml","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..nputpersonalization_31bf3856ad364e35_6.1.7600.16385_none_9ba1049ce0053bef/ipshrv.xml","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","xml"
"amd64_microsoft-windows-t..onmanager.resources_31bf3856ad364e35_6.1.7601.17514_en-us_fac81bdb5bf7a534","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..onmanager.resources_31bf3856ad364e35_6.1.7601.17514_en-us_fac81bdb5bf7a534","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..panel-adm.resources_31bf3856ad364e35_6.1.7600.16385_en-us_3ae02eb9ac026470","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..panel-adm.resources_31bf3856ad364e35_6.1.7600.16385_en-us_3ae02eb9ac026470","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..r-tlntsvr.resources_31bf3856ad364e35_6.1.7600.16385_en-us_ae3d0be2b1c4024c","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..r-tlntsvr.resources_31bf3856ad364e35_6.1.7600.16385_en-us_ae3d0be2b1c4024c","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..rvices-rdp-direct3d_31bf3856ad364e35_6.1.7601.17514_none_ce0cf746a97a2699","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..rvices-rdp-direct3d_31bf3856ad364e35_6.1.7601.17514_none_ce0cf746a97a2699","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..services-publicapis_31bf3856ad364e35_6.1.7600.16385_none_2325dd04e00642c2","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..services-publicapis_31bf3856ad364e35_6.1.7600.16385_none_2325dd04e00642c2","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..tcpip-pro.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1254aa008171f7aa","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..tcpip-pro.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1254aa008171f7aa","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..tivexcore.resources_31bf3856ad364e35_6.1.7601.17514_en-us_d1e7b6809d1dddc7","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..tivexcore.resources_31bf3856ad364e35_6.1.7601.17514_en-us_d1e7b6809d1dddc7","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..ty-client.resources_31bf3856ad364e35_6.1.7600.16385_en-us_9c4aafc6c255cbd1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..ty-client.resources_31bf3856ad364e35_6.1.7600.16385_en-us_9c4aafc6c255cbd1","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-t..vices-usbredirector_31bf3856ad364e35_6.1.7601.17514_none_64f9b5f966ec17cd","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-t..vices-usbredirector_31bf3856ad364e35_6.1.7601.17514_none_64f9b5f966ec17cd","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-tabletpc-controlpanel_31bf3856ad364e35_6.1.7601.17514_none_3d9977977190cdc4","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-tabletpc-controlpanel_31bf3856ad364e35_6.1.7601.17514_none_3d9977977190cdc4","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"grid_(cm).wmf","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-tabletpc-journal_31bf3856ad364e35_6.1.7601.17514_none_75d78dc0bb37c026/grid_(cm).wmf","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","wmf"
"NBMapTIP.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-tabletpc-journal_31bf3856ad364e35_6.1.7601.17514_none_75d78dc0bb37c026/NBMapTIP.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"amd64_microsoft-windows-tabletpcinputpanel-adm_31bf3856ad364e35_6.1.7600.16385_none_8a63cafcc4cc9d99","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-tabletpcinputpanel-adm_31bf3856ad364e35_6.1.7600.16385_none_8a63cafcc4cc9d99","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-tapicore.resources_31bf3856ad364e35_6.1.7600.16385_en-us_55dd14d975b956c1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-tapicore.resources_31bf3856ad364e35_6.1.7600.16385_en-us_55dd14d975b956c1","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-taskscheduler-client_31bf3856ad364e35_6.1.7601.17514_none_a2204d83b4ef6bd1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-taskscheduler-client_31bf3856ad364e35_6.1.7601.17514_none_a2204d83b4ef6bd1","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-telnet-client_31bf3856ad364e35_6.1.7600.16385_none_1426830c3ebb712d","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-telnet-client_31bf3856ad364e35_6.1.7600.16385_none_1426830c3ebb712d","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-themecpl.resources_31bf3856ad364e35_6.1.7600.16385_en-us_eababfd66766bdf2","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-themecpl.resources_31bf3856ad364e35_6.1.7600.16385_en-us_eababfd66766bdf2","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"amd64_microsoft-windows-time-service.resources_31bf3856ad364e35_6.1.7600.16385_en-us_aefabe79adcea8c7","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/winsxs/amd64_microsoft-windows-time-service.resources_31bf3856ad364e35_6.1.7600.16385_en-us_aefabe79adcea8c7","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
